TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
955007819498838415, 3000, 14:44:10:243, 14:44:40:578, 0.914952, 30.3347, 0, 100, 3.0071
981557535153346927, 3000@4e2cebc1-bc78-489d-9e6b-39e0c4f9b48a, 14:44:16:730, 14:44:40:578, 1.0014, 23.8476, 0,  - , 13.6044
988646783417907719, .@87616fd6-97b3-42c8-a0b9-9e1fb4e81b47, 14:44:09:599, 14:45:12:002, 14.1029, 62.403, 0,  - , 26.1687
1030432051235113537, in%4:02:01::, 14:45:07:557, 14:45:12:002, 4.39899, 4.44451, 1,  - , 3.53773
1086437214040261070, 250, 14:44:59:688, 14:44:59:688, 3.14035, 0, 1, 50, 0.000436648
1113997609004476165, near%4:02:03::, 14:44:09:599, 14:45:06:278, 0.690605, 56.6793, 1,  - , 10.9452
1118272737459911192, arthropods@b2777d55-cb53-48ce-b18f-725aebb2213a, 14:44:15:456, 14:45:12:002, 3.43241, 56.5463, 0,  - , 3.45436
1153987369686549617, do%2:42:00::, 14:44:09:705, 14:44:10:359, 0.550795, 0.653624, 1,  - , 4.29641
1213070148471566782, were, 14:44:13:965, 14:45:12:002, 3.90642, 58.0373, 0, 100, 0.334952
1217402448328952847, no_more%4:02:05::, 14:44:18:157, 14:45:03:803, 0.243787, 45.646, 1,  - , 8.0861
1217737043142004148, northern, 14:44:12:889, 14:45:00:857, 0.435539, 47.9679, 1, 250, 3.00606
1227760447288582097, LEFT-WALL@sentence@6c634185-b5f2-466f-9f4e-e572eeccb039_parse_0, 14:44:41:749, 14:45:12:002, 5.14751, 30.2533, 0,  - , 5.4911
1230484456261868096, somewhat, 14:44:11:059, 14:45:06:278, 1.66394, 55.2196, 1, 100, 14.5888
1245486114272132467, .@5127e943-4a1c-4a89-85b9-ba9f8e4656fb, 14:44:52:770, 14:45:12:002, 5.58297, 19.2318, 1,  - , 3.79699
1274177074795690889, no%4:02:02::, 14:44:18:157, 14:45:03:803, 0.220853, 45.646, 1,  - , 6.5861
1297336434150684834, present_future, 14:44:09:705, 14:44:10:479, 1.13339, 0.774182, 0,  - , 4.73197
1340980131501365256, (@ea5b53fd-1822-42fb-af11-77edc9fd9a7e, 14:44:39:152, 14:45:12:002, 15.1128, 32.8494, 0,  - , 8.23865
1354872220123196599, doh%1:10:00::, 14:44:09:705, 14:44:10:359, 0.851394, 0.653623, 1,  - , 6.79641
1358808164239610352, nectar%1:27:00::, 14:45:02:087, 14:45:02:810, 2.94021, 0.7224, 1,  - , 3.44582
1367477221623553515, by%4:02:00::, 14:44:18:281, 14:44:27:711, 2.74122, 9.43015, 1,  - , 7.373
1373014688906784695, bumblebee, 14:44:38:784, 14:45:12:002, 4.84787, 33.2174, 1, 100, 0.166667
1377445552933179579, nectar.n-u@bfd9984e-c14c-412f-9c75-a2ec9162711e, 14:45:02:087, 14:45:12:002, 3.92028, 9.91466, 1,  - , 2.63055
1449581650341107687, in%1:23:00::, 14:45:07:311, 14:45:12:002, 4.52786, 4.69046, 1,  - , 3.5379
1483755315764766416, the@3fad3d18-d80d-465b-a269-55284e16ca1a, 14:44:46:546, 14:45:12:002, 7.49178, 25.4558, 1,  - , 4.7533
1489574191976241367, LEFT-WALL@sentence@766b9ea4-d7e2-40d4-983c-130ba7c90319_parse_0, 14:44:41:749, 14:45:12:002, 5.14751, 30.2533, 0,  - , 5.4911
1502891525357445923, away%4:02:02::, 14:44:18:281, 14:44:19:488, 3.31207, 1.20687, 1,  - , 5.873
1517594385247747428, do%2:42:02::, 14:44:09:705, 14:44:10:359, 0.565005, 0.653623, 1,  - , 5.29641
1535471452479425160, $to, 14:45:01:363, 14:45:12:002, 3.52135, 10.6393, 1,  - , 4.26263
1538698962689516020, ut%1:10:00::, 14:44:09:705, 14:44:10:359, 0.840381, 0.653623, 1,  - , 7.79602
1559143987269818818, do%2:36:00::, 14:44:09:705, 14:44:10:359, 0.840381, 0.653623, 1,  - , 6.29602
