TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
672209744764972597, nevertheless%4:02:00::, 14:35:15:521, 14:35:47:605, 5.69218, 32.0845, 1,  - , 40.7429
675472484026836756, 10.000000, 14:35:18:146, 14:35:47:605, 9.0553, 29.4598, 1,  - , 1.73694
690693652329620029, species, 14:35:16:211, 14:35:40:265, 1.48495, 24.054, 1, 10500, 3.25443
758278191060126781, extensor_muscle%1:08:00::, 14:35:28:565, 14:35:45:382, 0.538766, 16.8172, 1,  - , 11.3946
821879334871727856, noun, 14:35:16:560, 14:35:47:605, 15.6216, 31.0456, 0,  - , 4.07065
865994518079828500, _quantity, 14:35:30:116, 14:35:47:605, 9.57631, 17.4893, 1,  - , 2.06795
882972761056795330, make%2:36:05::, 14:35:15:521, 14:35:16:211, 2.9269, 0.689727, 1,  - , 6.07417
955007819498838415, 3000, 14:35:16:211, 14:35:37:270, 4.54302, 21.0593, 0, 1000, 1.33517
1030432051235113537, in%4:02:01::, 14:35:28:201, 14:35:42:414, 0.676351, 14.2132, 1,  - , 15.208
1057495428784606851, plural, 14:35:18:146, 14:35:47:605, 9.08225, 29.4598, 0,  - , 3.07036
1066885914826733091, woodlice@e8ed7cf1-ca66-4402-98f6-1042b71c8587, 14:35:15:415, 14:35:47:605, 85.1776, 32.1899, 0,  - , 18.6666
1113997609004476165, near%4:02:03::, 14:35:15:521, 14:35:45:060, 1.84316, 29.539, 1,  - , 49.3086
1153987369686549617, do%2:42:00::, 14:35:15:521, 14:35:16:211, 2.79775, 0.689727, 1,  - , 6.57409
1217402448328952847, no_more%4:02:05::, 14:35:28:565, 14:35:45:382, 0.531409, 16.8172, 1,  - , 11.1748
1230484456261868096, somewhat, 14:35:16:908, 14:35:16:908, 1.13737, 0, 1, 1000, 0.002008
1274177074795690889, no%4:02:02::, 14:35:28:565, 14:35:45:382, 0.531003, 16.8172, 1,  - , 11.1748
1297336434150684834, present_future, 14:35:15:645, 14:35:47:605, 8.48238, 31.9602, 0,  - , 5.90874
1317221151177655545, ,@f9f260eb-5042-40dc-a3a7-4133017f556f, 14:35:38:542, 14:35:47:605, 15.0345, 9.06309, 0,  - , 8.52576
1331732374306529449, instead.e@355a1ac2-f5d7-4e9c-8d1b-0bdf0a6fc43c, 14:35:30:884, 14:35:47:605, 6.91119, 16.7218, 0,  - , 4.08807
1354872220123196599, doh%1:10:00::, 14:35:15:521, 14:35:18:766, 2.92106, 3.24553, 1,  - , 6.57395
1367477221623553515, by%4:02:00::, 14:35:28:049, 14:35:41:855, 0.783426, 13.8054, 1,  - , 16.8176
1384551694518126213, demonstrative, 14:35:18:261, 14:35:47:605, 8.15696, 29.3442, 0,  - , 1.73694
1421903169222321968, WV@338793a6-124e-41d3-90a8-5e14495a458e, 14:35:16:444, 14:35:47:605, 16.199, 31.1619, 0,  - , 3.97077
1449581650341107687, in%1:23:00::, 14:35:28:201, 14:35:42:414, 0.682283, 14.2132, 1,  - , 14.708
1502891525357445923, away%4:02:02::, 14:35:28:049, 14:35:41:855, 0.785318, 13.8054, 1,  - , 17.3176
1517594385247747428, do%2:42:02::, 14:35:15:521, 14:35:16:211, 2.87362, 0.689727, 1,  - , 6.07389
1538698962689516020, ut%1:10:00::, 14:35:15:521, 14:35:16:211, 2.91003, 0.689727, 1,  - , 5.57407
1559143987269818818, do%2:36:00::, 14:35:15:521, 14:35:19:132, 2.93562, 3.61076, 1,  - , 6.07409
1570813373529498099, 9.000000, 14:35:18:261, 14:35:47:605, 6.68233, 29.3442, 0,  - , 1.73694
1657969190253781392, ,@b5d34e0d-bf36-43a9-9912-b422c916c2a2, 14:35:38:372, 14:35:47:605, 15.0345, 9.23311, 0,  - , 8.52576
1715669325254664977, extensor%1:08:00::, 14:35:28:565, 14:35:45:382, 0.540875, 16.8172, 1,  - , 11.3946
1720466348917853779, manage%2:41:02::, 14:35:15:521, 14:35:31:624, 0.196916, 16.1032, 1,  - , 9.57627
1780892137039761237, cannot@c24783c9-45d4-406f-8bb6-afbaecf00178, 14:35:15:415, 14:35:47:605, 65.3959, 32.1899, 0,  - , 170.314
1839899692305950896, extensor@054569a1-5d3d-4273-bf05-cfa4a0264734, 14:35:28:565, 14:35:40:265, 0.988048, 11.6994, 0,  - , 8.84661
1870216846309171124, do, 14:35:15:415, 14:35:47:605, 51.9147, 32.1899, 1, 500, 130.135
1963091165040595300, withal%4:02:01::, 14:35:15:521, 14:35:47:605, 5.65304, 32.0845, 1,  - , 41.7428
1981982758148186894, sentence@1e8c8c9b-b977-4991-964c-861fc48a55b8_parse_0_interpretation_$X, 14:35:31:273, 14:35:47:605, 8.31912, 16.3328, 0,  - , 1.73413
1988906451665768167, their, 14:35:15:983, 14:35:47:605, 5.31409, 31.6219, 0, 3500, 0.673459
1994244081237582837, and, 14:35:15:983, 14:35:40:265, 3.12685, 24.2811, 0, 20500, 1.00572
2039579538807236167, 5.000000, 14:35:19:667, 14:35:47:605, 9.00051, 27.938, 1,  - , 1.73459
2084982484706255442, ,@74813439-f364-45e5-a4d1-4c3c3a03766b, 14:35:21:449, 14:35:47:605, 19.9376, 26.1568, 0,  - , 25.8911
2100878958826593496, limbs, 14:35:15:983, 14:35:47:605, 7.58301, 31.6219, 0, 1500, 0.673459
2118405488796988307, hydraulic, 14:35:15:983, 14:35:40:527, 0.88315, 24.5432, 1, 500, 1.67042
2143328716067287992, adj, 14:35:18:529, 14:35:47:605, 5.51595, 29.0761, 0,  - , 2.73523
2156967644893522867, nearly%4:02:00::, 14:35:15:521, 14:35:45:060, 1.84436, 29.539, 1,  - , 47.3086
2199408172627741020, most@0076ac0a-c8b4-4eee-aefa-b4ae585ca479, 14:35:46:813, 14:35:47:605, 5.73454, 0.792623, 0,  - , 3.53713
2215070189198009506, Wi, 14:35:31:118, 14:35:47:605, 8.81054, 16.4878, 1,  - , 3.1627
2263783472620955547, 1.000000, 14:35:16:099, 14:35:47:605, 5.93675, 31.5066, 1,  - , 9.20181
2264428418476282409, to_the_highest_degree, 14:35:18:410, 14:35:47:605, 13.1018, 29.1958, 1,  - , 4.00299
2281614486744798108, however%4:02:01::, 14:35:15:521, 14:35:47:605, 8.32295, 32.0845, 1,  - , 5.93769
2327303369434132427, move, 14:35:16:908, 14:35:19:132, 3.02825, 2.22396, 1, 1000, 0.00102015
2330216863870639693, _subj, 14:35:30:273, 14:35:47:605, 9.38063, 17.3325, 1,  - , 1.73476
2390611616569436914, 3.000000, 14:35:18:146, 14:35:47:605, 9.31572, 29.4598, 0,  - , 1.73694
2414096359491665424, behave%2:29:00::, 14:35:15:521, 14:35:16:211, 2.60882, 0.689726, 1,  - , 5.57443
2418339059135463580, instead%4:02:01::, 14:35:30:884, 14:35:30:884, 3.21375, 0, 1,  - , 3.75669
2469515225964199258, cannot, 14:35:15:415, 14:35:47:605, 39.8926, 32.1899, 0, 500, 33.3433
2493461862721859238, negative, 14:35:19:251, 14:35:47:605, 5.53663, 28.3545, 1,  - , 2.33375
2496772696555409650, anisoptera@929e7092-9908-4896-a77c-1e050d26070a, 14:35:30:736, 14:35:45:708, 4.88805, 14.972, 0,  - , 3.47544
2500229164884439011, of@2ecec345-38a3-422e-ae94-480d0fd1bc9a, 14:35:30:273, 14:35:47:605, 6.05868, 17.3325, 0,  - , 3.71937
2531542951854501732, however, 14:35:15:415, 14:35:47:605, 55.3449, 32.1899, 1, 1000, 60.9298
2735069535177671822, ,@15026e94-6ad8-4667-8860-4962bd481df6, 14:35:38:542, 14:35:47:605, 15.0345, 9.06309, 0,  - , 8.52576
2736105723812823570, no.misc-d@b5320d84-2850-46fa-8547-469008d06382, 14:35:28:565, 14:35:42:144, 0.707877, 13.5784, 0,  - , 8.45002
2757001312045276809, ,@28246f07-cb30-4d76-aee4-88b0ee86c38f, 14:35:15:415, 14:35:47:605, 38.5521, 32.1899, 0,  - , 89.1448
2799005588685928849, alachlor, 14:35:30:884, 14:35:30:884, 2.95691, 0, 1,  - , 3.97558
2860607146532138253, world, 14:35:16:211, 14:35:17:557, 2.02424, 1.34611, 1, 2500, 26.8369
2884103069529025768, nearly, 14:35:18:885, 14:35:29:990, 0.549372, 11.1048, 1, 500, 15.8525
2884358760149572567, Ss@3248c677-6068-4b80-bff2-f30200a09926, 14:35:16:560, 14:35:47:605, 14.1162, 31.0456, 0,  - , 3.97069
2892433940486075336, muscles.n@9956bf90-cb35-4051-a260-2e21425fe8b1, 14:35:21:449, 14:35:46:813, 4.65425, 25.3642, 0,  - , 2.75212
2966221673395672833, sentence@1e8c8c9b-b977-4991-964c-861fc48a55b8, 14:35:18:529, 14:35:47:605, 7.39381, 29.0761, 0,  - , 3.40322
3007531489510329056, arthropods, 14:35:15:983, 14:35:40:265, 0.948065, 24.2811, 0, 2000, 0.338718
3037490115354289999, hydraulic%3:01:01::, 14:35:30:736, 14:35:35:382, 4.69677, 4.64556, 1,  - , 5.24824
3056013185329419940, however%4:02:04::, 14:35:15:521, 14:35:47:605, 7.98335, 32.0845, 1,  - , 5.74896
3111872955840072924, muscles, 14:35:15:983, 14:35:37:036, 4.39946, 21.0523, 0, 500, 0.673459
3190967192788588617, perform%2:41:00::, 14:35:15:521, 14:35:16:211, 2.67617, 0.689727, 1,  - , 5.57435
3198522095430569016, by, 14:35:15:983, 14:35:47:605, 5.49639, 31.6219, 1, 3500, 4.92359
3232288371273604252, ,@f45a7e7f-d37f-413f-9209-5a41cc44e254, 14:35:15:415, 14:35:47:605, 39.321, 32.1899, 0,  - , 88.8114
3232521488727240411, the, 14:35:16:211, 14:35:47:605, 12.0391, 31.3948, 0, 38500, 1.66864
3277292909391632672, bash%1:11:01::, 14:35:15:521, 14:35:16:211, 2.94981, 0.689726, 1,  - , 6.0739
3291950834808927078, related, 14:35:16:908, 14:35:16:908, 2.73311, 0, 1, 4000, 0.00858635
3293997036746300231, $interp, 14:35:29:506, 14:35:47:605, 12.1372, 18.0998, 1,  - , 5.86429
3304298839634554897, get_along%2:42:00::, 14:35:15:521, 14:35:16:211, 2.7991, 0.689726, 1,  - , 6.07424
3343555454905260431, 2.000000, 14:35:18:885, 14:35:47:605, 5.74433, 28.7205, 0,  - , 1.73547
3360820728462565965, Wd, 14:35:18:261, 14:35:47:605, 16.4319, 29.3442, 1,  - , 4.07019
3392900679650576922, Xd@10ae5c24-f067-4553-a5b9-98fd23d46ed3, 14:35:16:560, 14:35:47:605, 12.8067, 31.0456, 0,  - , 4.07072
3448571266500972573, 8.000000, 14:35:18:653, 14:35:47:605, 5.10468, 28.9525, 0,  - , 2.06763
3467261778595980833, do%1:11:00::, 14:35:15:521, 14:35:16:211, 2.94745, 0.689726, 1,  - , 5.57436
3495584772683644408, near, 14:35:18:885, 14:35:29:990, 0.548178, 11.1048, 1,  - , 12.932
3515783679539011126, punctuation, 14:35:16:560, 14:35:47:605, 17.2234, 31.0456, 0,  - , 4.73736
3558771269341044797, arthropods@124922bb-37db-4063-8265-55bdd19672fc, 14:35:23:065, 14:35:41:855, 0.778275, 18.7903, 0,  - , 16.3006
3559298718659476496, have, 14:35:15:983, 14:35:47:605, 8.16, 31.6219, 1, 8500, 71.9224
3560807893772195447, most%4:02:02::, 14:35:15:521, 14:35:45:060, 1.84223, 29.539, 1,  - , 50.8086
3597614663507423337, past%4:02:00::, 14:35:28:049, 14:35:41:855, 0.783221, 13.8054, 1,  - , 16.3176
3603278657432244109, pressure.n@2378e280-f533-4e86-a69d-ddef62d832c6, 14:35:31:416, 14:35:32:373, 3.1745, 0.957231, 0,  - , 2.46783
3720635536872612918, only, 14:35:16:908, 14:35:16:908, 1.59026, 0, 1, 1000, 8.38926e-05
3797338173850251439, virtually, 14:35:18:885, 14:35:29:990, 0.548117, 11.1048, 1,  - , 17.432
3829527225902311555, $wh-word-inst, 14:35:16:099, 14:35:47:605, 9.24846, 31.5066, 1,  - , 4.33143
3831444340959861687, even_so, 14:35:19:251, 14:35:30:501, 0.354412, 11.2499, 1,  - , 15.5023
3922655552658054521, centipedes, 14:35:16:908, 14:35:19:007, 2.97094, 2.0994, 0, 1000, 9.17431e-05
3962209070593035917, unlike%3:00:00::, 14:35:23:065, 14:35:38:542, 1.16481, 15.4778, 1,  - , 24.434
3976079740662015496, this.p@542afbfe-be1f-45fd-826f-220222477fc5, 14:35:15:415, 14:35:47:605, 63.671, 32.1899, 0,  - , 58.2709
4039520522170221527, temperate, 14:35:16:326, 14:35:18:529, 0.229517, 2.20289, 1, 1500, 2.33491
4113110630314514329, species.p@1d7f796f-4836-46a2-a26d-96849a6d04a0, 14:35:28:049, 14:35:45:382, 0.527153, 17.333, 0,  - , 2.63979
4119044870565593155, well-nigh, 14:35:18:885, 14:35:29:990, 0.558394, 11.1048, 1,  - , 17.0025
4154722689345122674, Xp, 14:35:18:261, 14:35:47:605, 13.1222, 29.3442, 0,  - , 4.07027
4215356184936205904, LEFT-WALL@sentence@1e8c8c9b-b977-4991-964c-861fc48a55b8_parse_0, 14:35:15:415, 14:35:47:605, 49.0338, 32.1899, 0,  - , 159.422
4225541598748154807, bigger, 14:35:16:326, 14:35:18:146, -0.359206, 1.81919, 0, 1000, 0.251409
4231491400760342081, execute%2:36:01::, 14:35:15:521, 14:35:18:766, 2.62394, 3.24553, 1,  - , 6.07427
4243549235880691304, inwards%4:02:01::, 14:35:28:201, 14:35:42:414, 0.682391, 14.2132, 1,  - , 14.2079
4310174421878564629, WordInstanceNode, 14:35:15:415, 14:35:45:708, 4.40473, 30.2928, 1,  - , 2.58799
4320045599850236782, LEFT-WALL@sentence@9c956751-6f32-4fb2-8470-693643b90222_parse_0, 14:35:21:309, 14:35:37:036, 4.65802, 15.7264, 0,  - , 31.8092
4353208439348995469, however.e@2f9236f4-7cbd-4434-bc1e-38e9a7228939, 14:35:15:521, 14:35:47:605, 50.3317, 32.0845, 0,  - , 15.3327
4403930125198133365, LEFT-WALL@sentence@591f6664-75ac-4624-a061-8d8fcdd6ba07_parse_0, 14:35:21:309, 14:35:36:858, 4.67296, 15.5483, 0,  - , 32.0592
4437351252314959579, Dmu@e441f084-40fc-44e1-8ae8-ea4755af08fd, 14:35:15:415, 14:35:47:605, 13.4506, 32.1899, 0,  - , 4.33798
4486755987708442132, in.r@9f551d9d-6852-47b3-ac14-76d7b8c8fbd2, 14:35:28:201, 14:35:37:949, 1.25843, 9.74839, 0,  - , 11.7556
4501138190281568008, .@5cab234a-b8db-45fa-a8f3-13217ed3d5c8, 14:35:29:821, 14:35:46:030, 0.475328, 16.209, 0,  - , 6.69493
4508473949908705846, class, 14:35:16:908, 14:35:30:736, 3.73406, 13.8286, 1, 1000, 0.00507532
4596123127896076356, different%3:00:02::, 14:35:23:065, 14:35:38:542, 1.16425, 15.4778, 1,  - , 24.434
4627791017318684854, of, 14:35:16:211, 14:35:47:605, 9.26469, 31.3948, 0, 10500, 0.668636
4672504882104867810, answer%2:42:02::, 14:35:15:415, 14:35:18:766, 2.69251, 3.35097, 1,  - , 11.0038
4690249769988417129, dissimilar%3:00:02::, 14:35:23:207, 14:35:38:372, 1.16519, 15.1654, 1,  - , 24.434
4710038278941495829, serve%2:42:12::, 14:35:15:521, 14:35:18:766, 2.68551, 3.24553, 1,  - , 6.57425
4757337355480684205, nonetheless%4:02:00::, 14:35:15:521, 14:35:47:605, 5.62744, 32.0845, 1,  - , 48.7429
4815383279981602339, than, 14:35:16:326, 14:35:18:295, 3.008, 1.96886, 0, 1000, 1.33483
4821095820315332268, today, 14:35:16:211, 14:35:17:670, 1.37906, 1.45967, 1, 1000, 7.67039
4822306341892111192, most@fc3ceb94-4692-4242-ab1f-48a00b11a6b4, 14:35:29:506, 14:35:47:605, 7.04356, 18.0998, 0,  - , 8.24787
4834646114792373097, practice%2:41:00::, 14:35:15:521, 14:35:19:132, 2.83803, 3.61076, 1,  - , 5.57415
4865344811316337762, virtually%4:02:02::, 14:35:15:521, 14:35:45:060, 1.84323, 29.539, 1,  - , 49.8086
4869729509135713464, extend.v@b08c7ada-2e1b-4976-b51d-851e95b087f2, 14:35:27:575, 14:35:38:715, 1.10364, 11.1403, 0,  - , 4.0843
4877514673187306551, Xp@c1e2cffb-514c-4697-9cc6-6534a373f752, 14:35:16:560, 14:35:47:605, 17.1444, 31.0456, 0,  - , 4.40405
4958762861586920345, Os, 14:35:18:529, 14:35:47:605, 10.1832, 29.0761, 0,  - , 3.73656
4989175783581656630, Wd@8ea68795-5f1a-4f7b-a44e-67b54b0810bb, 14:35:16:560, 14:35:47:605, 17.7929, 31.0456, 0,  - , 4.07098
4995161035611346802, do%2:41:01::, 14:35:15:645, 14:35:32:158, 2.95053, 16.5131, 1,  - , 7.07361
5005147869596351845, coiffe%2:29:00::, 14:35:15:415, 14:35:16:326, 2.73273, 0.91098, 1,  - , 7.50375
5031263668235710553, about%4:02:05::, 14:35:15:521, 14:35:47:605, 6.97871, 32.0845, 1,  - , 44.8084
5100738614700649292, almost%4:02:00::, 14:35:15:521, 14:35:47:605, 6.97719, 32.0845, 1,  - , 46.8084
5104909302925208547, well-nigh%4:02:00::, 14:35:15:521, 14:35:47:605, 7.16814, 32.0845, 1,  - , 18.5225
5116760682216101924, pressure, 14:35:15:983, 14:35:35:382, 3.26845, 19.3984, 1, 500, 18.6734
5136493696915570428, extensor, 14:35:15:983, 14:35:36:256, 2.08901, 20.2723, 1, 500, 1.92346
5170305809315152609, much, 14:35:16:326, 14:35:17:670, 0.178847, 1.34385, 1, 1000, 0.00203572
5209374188192178858, Xc, 14:35:16:560, 14:35:47:605, 10.9551, 31.0456, 0,  - , 3.0708
5215434944242952233, withal, 14:35:19:251, 14:35:30:501, 0.372902, 11.2499, 1,  - , 15.5022
5261061828593617244, verb, 14:35:16:560, 14:35:47:605, 14.0282, 31.0456, 1,  - , 4.40416
5309428107461839406, 11.000000, 14:35:19:132, 14:35:34:469, 4.19207, 15.3371, 0,  - , 1.7342
5318649392756152495, unlike@09c4c346-0ffc-46d6-a707-3021a8e4867b, 14:35:23:065, 14:35:36:858, 1.55237, 13.793, 0,  - , 16.9566
5325942149476157123, E@8ebe0bc4-2623-4aea-b794-2e70b29b1575, 14:35:15:415, 14:35:47:605, 12.4483, 32.1899, 0,  - , 4.00465
5368562493834387375, hydraulic%3:01:00::, 14:35:30:273, 14:35:35:382, 4.70932, 5.10895, 1,  - , 5.24841
5371895545951772000, E, 14:35:15:415, 14:35:47:605, 10.7351, 32.1899, 0,  - , 3.33785
5534026884831961884, 6.000000, 14:35:17:788, 14:35:47:605, 8.60703, 29.8177, 0,  - , 2.40387
5535753375512344770, notwithstanding, 14:35:19:251, 14:35:30:501, 0.368094, 11.2499, 1,  - , 20.5022
5622249616540346105, most@1bfd0c5b-51c9-47d8-824c-3784e9193bf3, 14:35:46:813, 14:35:47:605, 7.885, 0.792623, 0,  - , 3.78713
5639356509842097046, Xd, 14:35:18:529, 14:35:47:605, 11.0524, 29.0761, 0,  - , 3.07006
5657816136855234139, present, 14:35:28:201, 14:35:45:708, 0.516949, 17.5077, 0,  - , 1.66768
5670251610483454887, almost, 14:35:18:885, 14:35:29:990, 0.55774, 11.1048, 1, 500, 16.0027
5672116426128309765, are, 14:35:16:211, 14:35:41:130, 3.93393, 24.9198, 1, 26500, 2.50381
5674374606907317593, _modal, 14:35:19:007, 14:35:47:605, 8.35272, 28.5983, 0,  - , 1.73461
5715462269200270459, do%2:36:01::, 14:35:15:521, 14:35:16:211, 2.62129, 0.689724, 1,  - , 6.07454
5751682984210651880, perform%2:36:00::, 14:35:15:521, 14:35:16:211, 2.63277, 0.689724, 1,  - , 6.07408
5783317030914564781, .@93442caa-cd85-4ccd-808f-1680f98acfe8, 14:35:29:671, 14:35:46:030, 0.475715, 16.3591, 0,  - , 6.69493
5849670285336468317, sentence@1e8c8c9b-b977-4991-964c-861fc48a55b8_parse_0, 14:35:15:415, 14:35:47:605, 73.247, 32.1899, 0,  - , 16.3379
5856840807079445688, coif%2:29:00::, 14:35:15:415, 14:35:32:158, 2.73544, 16.7428, 1,  - , 7.50417
5876509994937931249, nevertheless, 14:35:19:251, 14:35:30:501, 0.362015, 11.2499, 1,  - , 16.5023
5886864223405892622, yet%4:02:06::, 14:35:15:521, 14:35:47:605, 5.7409, 32.0845, 1,  - , 18.1094
5904477500722039760, practise%2:41:00::, 14:35:15:521, 14:35:19:132, 2.81957, 3.61076, 1,  - , 5.55327
5935870340566111891, Xc@5007e8ba-159f-4a09-97e6-98a5015d4ca4, 14:35:16:560, 14:35:47:605, 14.8888, 31.0456, 0,  - , 4.07098
5953712178860764831, often, 14:35:16:326, 14:35:18:410, 0.360835, 2.08318, 1, 2000, 0.251579
6017520790871483210, set%2:29:05::, 14:35:15:521, 14:35:16:211, 2.7373, 0.689723, 1,  - , 5.57408
6018604562001536958, suffice%2:42:00::, 14:35:15:521, 14:35:16:211, 2.67831, 0.689722, 1,  - , 6.57434
6024768951085688936, _obj, 14:35:30:884, 14:35:37:270, 4.36094, 6.38637, 1,  - , 1.73437
6061811450341915282, fare%2:42:00::, 14:35:15:521, 14:35:16:211, 2.77348, 0.689722, 1,  - , 5.5739
6082663352976146883, ,@c6602920-6ac4-46b2-95d0-ba5948c3bdd7, 14:35:38:542, 14:35:47:605, 15.0345, 9.06308, 0,  - , 9.19242
6300604344193578467, from, 14:35:16:908, 14:35:16:908, 2.26307, 0, 0, 2000, 0.000660968
6316135748295456921, still%4:02:04::, 14:35:15:521, 14:35:47:605, 5.7415, 32.0845, 1,  - , 19.1889
6361172990434143106, this, 14:35:15:415, 14:35:47:605, 13.5988, 32.1899, 0, 1000, 26.2588
6393928184937095767, no%4:02:00::, 14:35:28:565, 14:35:45:382, 0.531409, 16.8172, 1,  - , 11.1748
6407804098914947484, cause%2:36:00::, 14:35:15:521, 14:35:16:099, 2.61869, 0.577848, 1,  - , 6.57439
6433147175016583625, aside%4:02:03::, 14:35:28:049, 14:35:41:855, 0.779193, 13.8054, 1,  - , 16.3176
6503884044368607255, spiders, 14:35:15:983, 14:35:35:638, 4.70074, 19.6542, 1, 3500, 22.6735
6507096525837715705, uncountable, 14:35:18:261, 14:35:47:605, 6.59176, 29.3442, 0,  - , 1.73694
6537554367323443846, make%2:41:00::, 14:35:15:415, 14:35:18:766, 2.94482, 3.35097, 1,  - , 4.50443
6578865905684933279, however%4:02:02::, 14:35:15:521, 14:35:47:605, 20.246, 32.0845, 1,  - , 24.2431
6619504982078736790, unlike%3:00:02::, 14:35:23:207, 14:35:38:372, 1.16556, 15.1654, 1,  - , 24.434
6620163905901400153, limbs.n@1469e24a-0107-4e37-99e2-53601ab46107, 14:35:20:938, 14:35:47:605, 6.04896, 26.6672, 0,  - , 42.3493
6635932897835739218, ###LEFT-WALL###, 14:35:15:415, 14:35:47:605, 22.3994, 32.1899, 1, 48500, 12.4538
6658281533640549717, cockroaches, 14:35:16:326, 14:35:18:529, 1.99375, 2.20289, 0, 1500, 0.335267
6671847877643152751, hyp, 14:35:18:885, 14:35:47:605, 8.52636, 28.7205, 0,  - , 1.7349
6674809136157905282, have.v@959bebd2-a9e7-497c-8919-aed768a81604, 14:35:28:201, 14:35:47:605, 7.07055, 19.4048, 0,  - , 4.20101
6684140986890114208, $word-inst, 14:35:16:099, 14:35:47:605, 8.96613, 31.5066, 1,  - , 3.29482
6696158091576946674, exercise%2:41:00::, 14:35:15:521, 14:35:28:201, 2.83635, 12.6796, 1,  - , 5.57441
6707651594224384023, instead, 14:35:15:983, 14:35:37:270, 1.28735, 21.2865, 1, 500, 4.41847
6708099062132852968, brawl%1:11:00::, 14:35:15:521, 14:35:19:132, 2.94158, 3.61076, 1,  - , 5.57457
6732414909137249880, do%2:41:02::, 14:35:15:521, 14:35:27:575, 2.83976, 12.0539, 1,  - , 6.07452
6735085937030503303, anisoptera, 14:35:16:211, 14:35:47:605, 5.74421, 31.3948, 0, 1500, 1.00197
6770399560885395014, serve%2:42:00::, 14:35:15:521, 14:35:16:099, 2.88547, 0.577848, 1,  - , 7.57416
6779053668566154244, WV, 14:35:18:261, 14:35:47:605, 11.9504, 29.3442, 0,  - , 3.40343
6797196456976996615, notwithstanding%4:02:00::, 14:35:15:521, 14:35:47:605, 5.70675, 32.0845, 1,  - , 36.7428
6844782893594017727, Os@a9bd570a-9040-4392-abf0-2f7df53c29b7, 14:35:16:560, 14:35:47:605, 11.7303, 31.0456, 0,  - , 4.07077
6882380148308288225, arrange%2:29:00::, 14:35:15:521, 14:35:19:132, 2.71369, 3.61076, 1,  - , 6.07372
6910337487983718301, methidathion, 14:35:31:273, 14:35:32:158, 2.95253, 0.885644, 1,  - , 3.47567
6913895523703723370, 4.000000, 14:35:17:788, 14:35:47:605, 8.60946, 29.8177, 0,  - , 2.07045
6927462600025537324, most%4:02:01::, 14:35:15:521, 14:35:47:605, 13.2117, 32.0845, 1,  - , 5.18061
7040819944955545765, .@fc8f9d34-9835-4005-a3de-3b774802790f, 14:35:15:415, 14:35:47:605, 51.7275, 32.1899, 0,  - , 67.9458
7040971059340988648, Dmu, 14:35:15:415, 14:35:47:605, 12.3185, 32.1899, 0,  - , 3.33785
7080916537104561570, their.p@c54cd590-3651-470a-8ce8-33b6597bb063, 14:35:20:938, 14:35:47:605, 6.4618, 26.6672, 0,  - , 14.9889
7095657411090689614, extend, 14:35:15:983, 14:35:35:139, 4.19946, 19.1556, 1, 500, 41.7568
7116065686543205822, ,@b68ded61-4ddd-451e-a3cb-ed9d671932bb, 14:35:38:542, 14:35:47:605, 15.0345, 9.06308, 0,  - , 8.85909
