TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
672209744764972597, nevertheless%4:02:00::, 14:22:18:999, 14:22:31:072, 1.06114, 12.0727, 1,  - , 15.5324
675472484026836756, 10.000000, 14:22:30:436, 14:23:17:199, 5.11793, 46.7624, 1,  - , 2.86066
690693652329620029, species, 14:22:19:662, 14:23:17:199, 6.63373, 57.5373, 1, 6300, 16.7876
758278191060126781, extensor_muscle%1:08:00::, 14:22:26:011, 14:23:17:199, 5.8427, 51.1882, 1,  - , 14.7597
815346081023406567, pressure_sensation%1:09:00::, 14:22:58:595, 14:23:17:199, 5.39147, 18.6036, 1,  - , 5.09426
821879334871727856, noun, 14:22:29:267, 14:23:17:199, 5.81008, 47.9322, 0,  - , 7.21034
865994518079828500, _quantity, 14:22:57:188, 14:23:17:199, 5.393, 20.0105, 1,  - , 2.85701
882972761056795330, make%2:36:05::, 14:22:19:428, 14:22:20:443, 2.71163, 1.01421, 1,  - , 4.90816
927199144002112699, lepidoptera, 14:22:20:785, 14:22:30:299, 0.476072, 9.51376, 0, 300, 0.00929364
955007819498838415, 3000, 14:22:19:662, 14:23:15:542, 1.78535, 55.8801, 0, 600, 2.70633
1001009254143207720, most@35baddec-d3ce-471b-a930-64fe5c61ffa0, 14:22:59:526, 14:23:17:199, 4.82941, 17.673, 1,  - , 3.65958
1030432051235113537, in%4:02:01::, 14:22:26:427, 14:22:41:267, 3.8765, 14.8398, 1,  - , 10.1333
1057495428784606851, plural, 14:22:38:886, 14:22:56:574, 3.88354, 17.6882, 0,  - , 7.77126
1082902965292277486, force%2:41:00::, 14:22:58:343, 14:23:17:199, 5.39557, 18.8559, 1,  - , 4.09426
1113997609004476165, near%4:02:03::, 14:22:18:887, 14:22:31:317, 3.0591, 12.4303, 1,  - , 57.9096
1153987369686549617, do%2:42:00::, 14:22:19:428, 14:22:20:443, 2.64084, 1.01421, 1,  - , 5.40377
