TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 0
Logged_at: 17:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1227760447288582097, LEFT-WALL@sentence@6c634185-b5f2-466f-9f4e-e572eeccb039_parse_0, 14:44:41:749, 14:44:43:810, 5.14751, 2.06161, 0,  - , 5.49066
1230484456261868096, somewhat, 14:44:11:059, 14:44:37:178, 4.28745, 26.1194, 1, 100, 7.25244
1274177074795690889, no%4:02:02::, 14:44:18:157, 14:44:43:810, 5.5572, 25.6536, 1,  - , 6.08338
1297336434150684834, present_future, 14:44:09:705, 14:44:10:479, 1.13509, 0.774182, 0,  - , 4.73129
1340980131501365256, (@ea5b53fd-1822-42fb-af11-77edc9fd9a7e, 14:44:39:152, 14:44:43:810, 15.1128, 4.65768, 0,  - , 8.23821
1354872220123196599, doh%1:10:00::, 14:44:09:705, 14:44:10:359, 0.851306, 0.653623, 1,  - , 6.79582
1367477221623553515, by%4:02:00::, 14:44:18:281, 14:44:27:711, 3.3658, 9.43015, 1,  - , 6.873
1373014688906784695, bumblebee, 14:44:38:784, 14:44:38:784, 3.72328, 0, 1, 100, 0.166667
1489574191976241367, LEFT-WALL@sentence@766b9ea4-d7e2-40d4-983c-130ba7c90319_parse_0, 14:44:41:749, 14:44:43:810, 5.14751, 2.06161, 0,  - , 5.49066
1502891525357445923, away%4:02:02::, 14:44:18:281, 14:44:19:488, 3.37441, 1.20687, 1,  - , 5.37291
1517594385247747428, do%2:42:02::, 14:44:09:705, 14:44:10:359, 0.564918, 0.653623, 1,  - , 5.29582
1538698962689516020, ut%1:10:00::, 14:44:09:705, 14:44:10:359, 0.840293, 0.653623, 1,  - , 7.29552
1559143987269818818, do%2:36:00::, 14:44:09:705, 14:44:10:359, 0.840293, 0.653623, 1,  - , 6.29552
1645300704651347998, predators, 14:44:13:262, 14:44:17:508, 2.17034, 4.24531, 0, 150, 0.334559
1677558572733333171, colonised, 14:44:14:463, 14:44:43:810, 7.40387, 29.3473, 0, 50, 0.00214165
1715669325254664977, extensor%1:08:00::, 14:44:17:664, 14:44:43:810, 6.70445, 26.1458, 1,  - , 7.24435
1720466348917853779, manage%2:41:02::, 14:44:09:705, 14:44:10:359, 0.84176, 0.653622, 1,  - , 6.29552
1725000975837666100, order, 14:44:11:467, 14:44:43:810, 9.63813, 32.3432, 1, 200, 0.253307
1836969884662998553, temperate%3:00:00::, 14:44:17:664, 14:44:43:810, 6.52186, 26.1458, 1,  - , 7.56701
1843478403497492543, LEFT-WALL@sentence@00ce6db4-97ff-45d3-af52-4448efb803ec_parse_0, 14:44:41:924, 14:44:43:810, 5.14751, 1.88637, 0,  - , 5.49066
1870216846309171124, do, 14:44:09:487, 14:44:43:810, 40.7882, 34.3233, 1, 50, 205.648
1902307266140191977, LEFT-WALL@sentence@a27336e4-1c61-45f1-95a6-8f3b76ace305_parse_0, 14:44:41:924, 14:44:43:810, 5.14751, 1.88637, 0,  - , 5.49066
1923223076929552340, halictidae, 14:44:12:889, 14:44:43:810, 6.69826, 30.9214, 0, 250, 1.58611
1963091165040595300, withal%4:02:01::, 14:44:09:599, 14:44:15:205, 0.469004, 5.60595, 1,  - , 16.3928
1979695730676886498, ancient, 14:44:13:965, 14:44:17:374, 1.92485, 3.40914, 1, 250, 2.6678
1988906451665768167, their, 14:44:10:026, 14:44:38:784, 1.66477, 28.7587, 0, 350, 1.33763
1994244081237582837, and, 14:44:10:026, 14:44:43:810, 5.47593, 33.7844, 0, 2050, 6.67022
2008248159838971034, by@141882a2-8300-45f5-9db3-2dc7cb99d9d8, 14:44:18:281, 14:44:43:810, 8.3128, 25.5293, 0,  - , 4.16665
2018779602076955961, belonging%1:12:00::, 14:44:42:626, 14:44:43:810, 6.84631, 1.18392, 1,  - , 7.36003
2082955333770653050, mantises, 14:44:13:965, 14:44:18:157, 1.90327, 4.192, 0, 250, 0.33438
2100878958826593496, limbs, 14:44:10:026, 14:44:38:565, 1.73185, 28.539, 0, 150, 1.0043
2116142933992532250, chilopoda@dff84de1-5416-4215-bea6-ed15ec49e20a, 14:44:42:376, 14:44:43:810, 13.3015, 1.43367, 0,  - , 5.95474
2118405488796988307, hydraulic, 14:44:10:026, 14:44:38:784, 1.34906, 28.7587, 1, 50, 1.67079
2156967644893522867, nearly%4:02:00::, 14:44:09:599, 14:44:15:205, 0.902368, 5.60595, 1,  - , 11.9413
2159101137739095953, bees, 14:44:12:416, 14:44:43:810, 23.1001, 31.3937, 0, 850, 2.66962
