TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 1.4013e-45
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1230484456261868096, somewhat, 14:39:41:160, 14:40:23:581, 2.38622, 42.4205, 1, 100, 14.5084
1274177074795690889, no%4:02:02::, 14:39:45:908, 14:40:21:968, 0.213346, 36.0601, 1,  - , 6.25441
1297336434150684834, present_future, 14:39:40:149, 14:39:40:486, 0.706488, 0.337437, 0,  - , 3.04069
1354872220123196599, doh%1:10:00::, 14:39:40:149, 14:39:40:486, 0.114424, 0.337437, 1,  - , 5.27098
1367477221623553515, by%4:02:00::, 14:39:45:781, 14:40:21:505, 0.220442, 35.724, 1,  - , 6.38662
1370757114754389768, to.r@85f2227f-a110-42af-92df-f5dd769ed678, 14:40:05:266, 14:40:38:670, 0.568989, 33.4042, 0,  - , 4.96084
1373014688906784695, bumblebee, 14:40:14:122, 14:40:39:835, 4.39355, 25.7134, 1, 100, 1.28904
1380945672846538071, most@25ef41c9-e73b-443b-a143-49b564ac51e7, 14:40:20:606, 14:40:39:835, 5.26444, 19.2296, 1,  - , 2.55226
1384551694518126213, demonstrative, 14:39:40:373, 14:39:40:373, 0.997582, 0, 0,  - , 1.04024
1414179749453029624, bees.n@cf37513e-4f36-4049-9e0d-1131bb2827f6, 14:40:01:794, 14:40:39:835, 5.86082, 38.0413, 0,  - , 6.8744
1426215001711267418, most@0a149c9b-a09b-4b90-aac3-00feb54a5639, 14:39:47:556, 14:40:39:835, 7.19813, 52.2797, 0,  - , 4.7824
1449581650341107687, in%1:23:00::, 14:39:45:642, 14:40:20:173, 2.4788, 34.5304, 1,  - , 6.43817
1502891525357445923, away%4:02:02::, 14:39:45:781, 14:40:21:505, 0.241558, 35.724, 1,  - , 6.8874
1517594385247747428, do%2:42:02::, 14:39:40:149, 14:39:40:486, 0.114424, 0.337437, 1,  - , 5.77098
1529752727418865580, sentence@2618737d-6232-4ed4-bafe-1404da63508f_parse_0_interpretation_$X, 14:39:40:373, 14:39:40:373, 0.0211508, 0, 0,  - , 1.37338
1535471452479425160, $to, 14:40:05:266, 14:40:36:985, 3.93763, 31.719, 1,  - , 4.37672
1538698962689516020, ut%1:10:00::, 14:39:40:149, 14:39:40:486, 0.114424, 0.337437, 1,  - , 6.77098
1559143987269818818, do%2:36:00::, 14:39:40:149, 14:39:40:486, 0.114424, 0.337437, 1,  - , 7.27098
1570813373529498099, 9.000000, 14:39:40:149, 14:39:40:373, 0.990013, 0.223955, 0,  - , 1.37403
1643685553430832144, their.p@48d01af2-dd47-4503-8197-4341c65f834b, 14:39:43:406, 14:40:32:806, 7.36725, 49.4004, 0,  - , 9.85861
1645300704651347998, predators, 14:39:43:202, 14:40:03:558, 0.743516, 20.3564, 0, 150, 0.67658
1649870299427126883, species.s@ff9d55d4-aa75-433b-9bf9-b4e481d8e099, 14:40:09:442, 14:40:39:835, 8.14193, 30.3932, 0,  - , 3.83794
1657298340877038461, mesothelae@8f4d23aa-3372-49c4-aa3c-cb649184b8f8, 14:40:12:059, 14:40:39:835, 9.41756, 27.7769, 0,  - , 4.52938
1677558572733333171, colonised, 14:39:44:296, 14:40:13:524, 0.349886, 29.228, 0, 50, 0.342373
1690556893304252677, related%3:00:01::, 14:40:05:784, 14:40:39:835, 5.51509, 34.0515, 1,  - , 6.02468
1709348023353817495, arthropods@0204c7ee-f6da-49da-89ae-832e6a135028, 14:39:43:406, 14:40:39:835, 7.82095, 56.4293, 0,  - , 25.879
1711660107896514418, ,@1442f3e8-4116-4c92-99fb-eab9b1543896, 14:40:09:030, 14:40:39:835, 6.13526, 30.8056, 0,  - , 3.73949
1715669325254664977, extensor%1:08:00::, 14:39:45:047, 14:40:13:724, 0.340187, 28.6772, 1,  - , 8.78555
1720466348917853779, manage%2:41:02::, 14:39:40:149, 14:39:40:486, 0.11423, 0.337437, 1,  - , 7.77098
1725000975837666100, order, 14:39:41:506, 14:40:20:606, 2.9576, 39.0994, 1, 200, 0.261594
1806201407966738481, the@6050a75c-f5db-4604-a197-09e46c7f5f75, 14:40:03:909, 14:40:39:835, 9.08473, 35.9261, 0,  - , 5.88432
1823876967346627266, this.p@2d363d0c-3649-418e-b0ab-31e7f073f609, 14:39:39:931, 14:40:02:166, 1.54035, 22.2345, 0,  - , 15.0377
1826991330843175649, today@dfd2497b-e887-4c88-8ce5-c5fd1d563893, 14:39:45:908, 14:40:21:276, 0.237801, 35.3684, 0,  - , 4.80869
1836969884662998553, temperate%3:00:00::, 14:40:04:309, 14:40:39:835, 6.74253, 35.5263, 1,  - , 7.25466
1870216846309171124, do, 14:39:39:718, 14:40:32:582, 3.11213, 52.8637, 1, 50, 239.44
1923223076929552340, halictidae, 14:39:42:841, 14:40:01:015, 1.55894, 18.174, 0, 250, 2.59182
1940759717387053692, flowers, 14:40:15:166, 14:40:29:964, 3.67991, 14.7985, 1, 100, 0.000173182
1963091165040595300, withal%4:02:01::, 14:39:40:039, 14:39:40:935, 1.67735, 0.895962, 1,  - , 4.30815
1979695730676886498, ancient, 14:39:43:918, 14:40:01:461, 1.0037, 17.5433, 1, 250, 2.67367
1988906451665768167, their, 14:39:40:149, 14:40:39:835, 7.832, 59.6865, 0, 400, 2.01345
1994244081237582837, and, 14:39:40:149, 14:40:31:374, 2.39368, 51.2246, 0, 3300, 15.3491
2018779602076955961, belonging%1:12:00::, 14:40:05:531, 14:40:39:835, 5.87808, 34.3045, 1,  - , 6.38876
2021241136354783636, instead.e@7ae6c4e0-bf6e-4ca0-bac9-64953766bb5a, 14:39:45:781, 14:40:09:232, 0.428032, 23.4506, 0,  - , 6.81138
2039579538807236167, 5.000000, 14:39:40:261, 14:39:40:373, 0.57303, 0.11182, 1,  - , 1.7069
2082955333770653050, mantises, 14:39:43:918, 14:40:06:783, 0.530873, 22.8656, 0, 250, 0.341849
2100878958826593496, limbs, 14:39:40:149, 14:40:39:835, 12.5953, 59.6865, 0, 150, 1.34652
2118405488796988307, hydraulic, 14:39:40:149, 14:40:39:835, 23.6326, 59.6865, 1, 50, 4.34628
2143328716067287992, adj, 14:39:40:261, 14:39:40:373, 0.168228, 0.11182, 0,  - , 2.04024
2152079880306384680, limbs.n@d0f32347-0a07-432e-b5b0-973620a98ffe, 14:40:37:664, 14:40:39:835, 4.37267, 2.17161, 1,  - , 4.71105
2156967644893522867, nearly%4:02:00::, 14:39:39:718, 14:40:23:108, 1.21245, 43.39, 1,  - , 18.0377
2159101137739095953, bees, 14:39:42:469, 14:40:33:968, 1.00708, 51.4987, 0, 850, 3.67925
2172602777082780954, simply%4:02:00::, 14:40:13:524, 14:40:14:122, 3.73133, 0.597769, 1,  - , 3.00017
2263783472620955547, 1.000000, 14:39:40:149, 14:39:40:486, 0.785679, 0.337438, 1,  - , 3.66773
2279416280680971236, with, 14:39:46:292, 14:40:02:760, 2.09634, 16.468, 0, 1150, 0.00626956
2281614486744798108, however%4:02:01::, 14:39:40:039, 14:39:40:935, 2.17369, 0.895963, 1,  - , 7.30771
2281919225196126530, a%1:10:00::, 14:40:04:999, 14:40:39:835, 6.24344, 34.8363, 1,  - , 6.75473
2297338322180500371, .@d19bd0ac-4c7d-4daa-be0e-570073b24e1f, 14:40:04:784, 14:40:39:835, 8.37398, 35.0511, 0,  - , 5.52749
2297492288573427340, grasshopper, 14:39:41:991, 14:40:01:794, 1.02476, 19.8033, 1, 250, 8.34386
2318376654012488430, a@6f0de5e2-e112-4681-838b-8b6421a422a6, 14:40:04:999, 14:40:39:835, 8.32458, 34.8363, 0,  - , 6.17011
2322968791777447778, .@e4a8b533-49a4-410a-b360-b25e8ca1da4d, 14:40:04:784, 14:40:39:835, 8.37398, 35.0511, 0,  - , 5.52749
2327303369434132427, move, 14:39:41:160, 14:40:39:835, 9.60316, 58.675, 1, 100, 1.00858
2330216863870639693, _subj, 14:39:40:373, 14:39:40:373, 0.0211528, 0, 1,  - , 2.04024
2330985932865847448, to.r@e129c9e3-fb3e-4d3d-9708-89baf2a09f5b, 14:40:05:266, 14:40:39:835, 0.55512, 34.5697, 0,  - , 3.95002
2343922318378003463, habitat, 14:39:42:720, 14:39:44:808, 3.07054, 2.08773, 1, 100, 3.08731
2349852981620861353, LEFT-WALL@sentence@648ae7fd-8cf1-4fa6-ab12-6a9b5ef8defb_parse_0, 14:40:00:660, 14:40:39:835, 9.40091, 39.1753, 0,  - , 10.0843
2383728019609191491, insects, 14:39:41:506, 14:40:37:664, 0.631183, 56.1574, 0, 550, 1.01169
2390611616569436914, 3.000000, 14:39:40:261, 14:39:40:373, 1.11391, 0.11182, 0,  - , 1.70708
2414096359491665424, behave%2:29:00::, 14:39:40:149, 14:39:40:486, 0.11423, 0.337438, 1,  - , 6.27098
2418339059135463580, instead%4:02:01::, 14:39:45:781, 14:40:21:505, 0.237212, 35.724, 1,  - , 6.3369
2444143811128272423, just%4:02:00::, 14:40:28:815, 14:40:29:964, 3.62781, 1.14936, 1,  - , 2.50009
2469515225964199258, cannot, 14:39:39:718, 14:40:39:835, 11.3761, 60.1173, 0, 50, 16.5098
2473434923413258627, Xc@a91c6677-2fa2-4940-8217-0a450392f797, 14:39:40:261, 14:39:40:373, 0.0581667, 0.11182, 0,  - , 6.04024
2493461862721859238, negative, 14:39:40:261, 14:39:40:373, 0.583122, 0.111819, 1,  - , 2.04024
2531542951854501732, however, 14:39:39:718, 14:40:39:835, 10.4614, 60.1173, 1, 100, 48.7512
2541769298527887733, unlike@5a342860-53bd-497b-8f15-d09fce8afc21, 14:39:45:642, 14:40:13:267, 0.390868, 27.6248, 0,  - , 6.71067
2546023591781862292, threatens, 14:39:42:720, 14:40:39:835, 7.2161, 57.115, 0, 100, 0.673396
2589937649648807124, LEFT-WALL@sentence@2618737d-6232-4ed4-bafe-1404da63508f_parse_0, 14:39:39:718, 14:40:20:825, 1.48298, 41.1071, 0,  - , 17.3505
2599597321290799043, populations.n@e6fc032c-e640-4a1e-87e6-eb0dad3a2b0b, 14:40:01:964, 14:40:39:835, 5.82235, 37.8718, 0,  - , 6.16993
2627470267415979986, coloration, 14:39:43:202, 14:40:04:077, 0.775188, 20.8755, 1, 100, 1.00983
2635402030244951882, distantly, 14:39:41:160, 14:40:33:034, 1.03709, 51.8733, 1, 100, 1.75956
2764295276851076084, stores, 14:39:41:732, 14:40:37:912, 0.591305, 56.1797, 0, 50, 1.00644
2808701405679945900, LEFT-WALL@sentence@af5d79a6-4124-475b-85b6-f367853c99b8_parse_0, 14:40:00:505, 14:40:39:835, 9.40158, 39.33, 0,  - , 10.0843
2860607146532138253, world, 14:39:40:373, 14:39:59:458, 1.94214, 19.0852, 1, 350, 42.8421
2862675763532995911, the@fdb3f5e9-89ed-4d4a-9d91-1f9e6c99afe1, 14:40:04:309, 14:40:39:835, 9.08473, 35.5263, 0,  - , 5.21673
2880871536248700591, have.v@48385178-d201-47b2-b7c3-1a333a1479c8, 14:40:20:606, 14:40:39:835, 4.12668, 19.2296, 1,  - , 8.75009
2903225954505511756, early, 14:39:43:918, 14:40:09:030, 0.469015, 25.1121, 1, 100, 0.00887075
2956182928772529533, bigger.a-c@304fdfcf-3ed5-412d-8880-6a1f198c450b, 14:40:04:309, 14:40:34:697, 0.838949, 30.3877, 0,  - , 5.87504
3007531489510329056, arthropods, 14:39:40:149, 14:40:39:835, 11.382, 59.6865, 0, 200, 1.3465
3019593057155481529, rapidly, 14:39:41:160, 14:40:33:745, 1.02216, 52.5847, 1, 100, 4.50754
3037490115354289999, hydraulic%3:01:01::, 14:39:44:808, 14:40:39:835, 7.52339, 55.0273, 1,  - , 12.0664
3044391043309231561, swarms.n@586bc68c-726c-4057-8eb7-bcab8f809166, 14:40:00:015, 14:40:39:835, 10.1976, 39.8205, 0,  - , 11.2183
3047421877586916094, .@79b0bdc8-dc08-4b14-9744-ad09cf246aa2, 14:40:04:784, 14:40:39:835, 8.37398, 35.0511, 0,  - , 5.52749
3056013185329419940, however%4:02:04::, 14:39:40:039, 14:39:40:935, 2.07578, 0.895964, 1,  - , 8.30876
3088733034393613042, instead%4:02:00::, 14:39:45:781, 14:40:21:505, 0.158757, 35.724, 1,  - , 6.3386
3111872955840072924, muscles, 14:39:40:149, 14:40:39:835, 11.5772, 59.6865, 0, 50, 1.01318
3120818170369724009, spring, 14:39:44:156, 14:40:13:524, 0.382021, 29.368, 1, 50, 0.00903938
3190077163618617733, over, 14:39:48:702, 14:40:20:173, 0.458708, 31.4705, 1, 250, 0.00727213
3190967192788588617, perform%2:41:00::, 14:39:40:149, 14:39:40:486, 0.11423, 0.337439, 1,  - , 5.77098
3197857649498206927, Dmu@de294a25-5343-4485-a0dd-915de86d1b90, 14:39:40:261, 14:39:40:373, 0.0581585, 0.11182, 0,  - , 5.7069
3198522095430569016, by, 14:39:40:149, 14:39:58:784, 3.1235, 18.6346, 1, 600, 12.3464
3232521488727240411, the, 14:39:40:373, 14:40:39:835, 6.2768, 59.4626, 0, 5250, 20.3484
3252465319731659927, centralized, 14:39:42:349, 14:40:39:835, 0.551569, 57.4868, 1, 150, 1.67065
3253277488656447191, tropical.a@9cab2589-d48c-4c55-99a5-cf4c032e6d10, 14:40:01:638, 14:40:37:912, 0.625135, 36.274, 0,  - , 7.64846
3277292909391632672, bash%1:11:01::, 14:39:40:149, 14:39:40:486, 0.11423, 0.337439, 1,  - , 4.27098
3278735105479790987, change, 14:39:41:991, 14:39:44:296, 2.18808, 2.30538, 1, 150, 0.254437
3281820511590878106, related_to%3:00:00::, 14:40:05:784, 14:40:39:835, 5.51509, 34.0515, 1,  - , 6.02468
3291950834808927078, related, 14:39:41:160, 14:40:30:876, 1.89538, 49.7159, 1, 400, 3.3459
3299845169857327508, are.v@b17c91ca-d724-44e7-b477-b88bdd32477e, 14:40:02:166, 14:40:39:835, 5.35413, 37.6694, 0,  - , 3.08591
3304298839634554897, get_along%2:42:00::, 14:39:40:149, 14:39:40:486, 0.11423, 0.337439, 1,  - , 4.27098
3337045175471246012, stores.n@35532381-959d-4f64-aea7-07ac45be0032, 14:40:00:015, 14:40:39:835, 10.3001, 39.8205, 0,  - , 11.321
3343555454905260431, 2.000000, 14:39:40:261, 14:39:40:373, 0.168223, 0.11182, 0,  - , 1.7069
3351181451138097217, nest, 14:39:41:732, 14:39:43:782, 1.83467, 2.05023, 1, 50, 11.6694
3359181160561014174, Os@58a24b1e-6122-4e22-919b-31ea5e6b693a, 14:39:40:373, 14:39:40:373, 0.0581668, 0, 0,  - , 4.44689
3360820728462565965, Wd, 14:39:40:149, 14:39:40:373, 0.259155, 0.223961, 1,  - , 5.04069
3400629513034702805, supernatural, 14:39:43:918, 14:40:09:232, 0.434711, 25.314, 1, 100, 0.342204
3448571266500972573, 8.000000, 14:39:40:373, 14:39:40:373, 0.581204, 0, 0,  - , 1.70671
3453213770676138342, lepidopterans, 14:39:42:958, 14:40:39:835, 5.49321, 56.8773, 0, 50, 0.342324
3467261778595980833, do%1:11:00::, 14:39:40:149, 14:39:40:486, 0.11423, 0.337439, 1,  - , 5.27098
3483522237541007007, ,@4037e0a0-7ef8-455a-bd37-e4fc1bdf1810, 14:40:09:232, 14:40:39:835, 6.1355, 30.6037, 0,  - , 3.73949
3495849701087578051, to, 14:39:41:506, 14:40:30:182, 2.6783, 48.6752, 1, 1250, 6.59564
3515783679539011126, punctuation, 14:39:40:149, 14:40:22:668, 0.182598, 42.519, 0,  - , 6.71377
3559298718659476496, have, 14:39:40:149, 14:40:39:835, 4.93729, 59.6865, 1, 850, 210.429
3560807893772195447, most%4:02:02::, 14:39:40:149, 14:40:25:064, 3.4752, 44.915, 1,  - , 4.50444
3591405022618065810, blamed, 14:39:48:098, 14:40:28:117, 3.55157, 40.0192, 0, 100, 0.00311248
3597614663507423337, past%4:02:00::, 14:39:45:781, 14:40:21:505, 0.242663, 35.724, 1,  - , 5.8867
3630875548849108415, threatens.v@5f9ea642-3b01-4934-927c-46168356fe37, 14:40:01:794, 14:40:39:835, 6.1224, 38.0413, 0,  - , 6.80392
3659457965996234787, add.v@5bc4c770-3ac4-4205-a5f0-15a304c52c3b, 14:40:20:401, 14:40:39:835, 4.54791, 19.4349, 1,  - , 2.83378
3720635536872612918, only, 14:39:41:160, 14:40:25:064, 3.50454, 43.9034, 1, 100, 18.9239
3732395581358335824, Xp@31e3bf79-1f02-4182-9910-91ba021ad29d, 14:39:40:149, 14:39:40:373, 0.200756, 0.223961, 0,  - , 5.94735
3739021597017982655, weevil, 14:39:43:537, 14:40:04:999, 0.963204, 21.4618, 1, 250, 0.508974
3746615511577150903, deters.v@81f78352-53b5-42bb-9602-52665ab21c3c, 14:40:37:912, 14:40:39:835, 4.32548, 1.92388, 1,  - , 0.833333
3753271286442911813, Wd@271b3b0c-4dc7-4a3f-93b0-9f480243d047, 14:39:40:149, 14:39:40:373, 0.65048, 0.223961, 0,  - , 6.19735
3757835098300903778, temperate.a@8eb59c0e-c06e-4a19-bd68-e4dd4bd450f6, 14:40:04:309, 14:40:39:835, 8.99004, 35.5263, 0,  - , 5.5034
3778998302921962016, distantly@7fa82a38-defc-42b6-ad67-a67ac3457cf2, 14:40:01:186, 14:40:37:210, 0.712896, 36.0238, 0,  - , 5.44125
3829527225902311555, $wh-word-inst, 14:39:40:149, 14:39:40:373, 0.465336, 0.223961, 1,  - , 0.89998
3863287193815781744, of@3928148e-e45a-4ceb-902c-95a54f228c15, 14:40:09:442, 14:40:39:835, 9.12319, 30.3932, 0,  - , 4.20763
3894929527914182134, to.r@8488ac05-d494-44ff-bf02-93030b9311e1, 14:40:05:266, 14:40:38:140, 0.587162, 32.8747, 0,  - , 5.21084
3922655552658054521, centipedes, 14:39:41:160, 14:40:33:968, 1.00622, 52.8074, 0, 100, 0.340602
3962209070593035917, unlike%3:00:00::, 14:39:45:523, 14:40:18:058, 0.291144, 32.5348, 1,  - , 7.01195
4006617849785707251, sweat, 14:39:42:841, 14:40:01:186, 1.50908, 18.345, 1, 250, 0.341557
4017980508017417140, commonly, 14:39:47:294, 14:40:13:524, 0.682101, 26.2299, 1, 300, 0.00771097
4039520522170221527, temperate, 14:39:40:600, 14:40:32:359, 1.24706, 51.7592, 1, 150, 2.00619
4042774241227543463, to.r@f58935a4-3ed3-43c2-9672-cd0658f277ae, 14:40:05:266, 14:40:39:835, 8.07447, 34.5697, 0,  - , 4.71084
4044693171999964596, distinguished, 14:39:41:160, 14:40:34:463, 0.884353, 53.3027, 0, 100, 1.17503
4082482134580525654, now%4:02:00::, 14:39:45:908, 14:39:48:702, 3.50819, 2.79463, 1,  - , 4.70253
4098912323579578635, similar.a@894175cc-b390-41eb-9354-3c927f93379a, 14:40:20:173, 14:40:39:835, 5.70854, 19.6627, 1,  - , 2.66944
4154722689345122674, Xp, 14:39:40:149, 14:39:40:373, 0.184893, 0.223961, 0,  - , 4.37403
4162685457802729269, tribe, 14:39:46:779, 14:40:22:193, 0.171856, 35.4141, 1, 50, 0.0072718
4180716474403877727, formicidae, 14:39:46:292, 14:40:14:122, 0.333094, 27.8299, 0, 50, 0.50797
4187422276006774231, LEFT-WALL@sentence@4a18f6a5-b14f-4644-9947-9ce35385707c_parse_0, 14:39:43:782, 14:40:39:835, 10.7095, 56.0533, 0,  - , 15.2567
4201745531758975966, earth, 14:39:44:296, 14:40:13:919, 0.320423, 29.6229, 1, 50, 0.00912433
4204113726977707640, ,@ca5831d4-7452-4993-92b5-2fa134325953, 14:40:09:030, 14:40:39:835, 6.13526, 30.8056, 0,  - , 4.07282
4225541598748154807, bigger, 14:39:40:600, 14:40:33:968, 0.989709, 53.3682, 0, 100, 1.42498
4231491400760342081, execute%2:36:01::, 14:39:40:149, 14:39:40:486, 0.11423, 0.337436, 1,  - , 4.27098
