TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 1.4013e-45
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 0
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
1243835619704752035, LEFT-WALL@sentence@cd831a1d-eff0-4842-933a-f13e9d431a70_parse_0, 14:17:59:026, 14:18:56:877, 17.1378, 57.8511, 0,  - , 75.3648
1274177074795690889, no%4:02:02::, 14:18:07:344, 14:18:47:619, 4.72036, 40.275, 1,  - , 10.4591
1297336434150684834, present_future, 14:17:59:026, 14:18:52:832, 4.70952, 53.8064, 0,  - , 5.60321
1354872220123196599, doh%1:10:00::, 14:17:59:355, 14:18:00:744, 1.84344, 1.38922, 1,  - , 5.35199
1367477221623553515, by%4:02:00::, 14:18:10:726, 14:18:39:995, 4.48249, 29.2691, 1,  - , 7.91984
1384551694518126213, demonstrative, 14:18:12:030, 14:18:42:692, 2.97576, 30.6617, 0,  - , 3.9273
1402552199362037512, ,@0146f27b-319e-4f82-be31-d49857924c26, 14:18:17:578, 14:18:39:843, 3.75712, 22.265, 0,  - , 5.86871
1431223555582317631, hydraulic.a@228fdb7c-258b-4629-bbf6-9eb7c7af1fc5, 14:18:07:209, 14:18:56:877, 6.87226, 49.6678, 0,  - , 10.6477
1449581650341107687, in%1:23:00::, 14:18:10:515, 14:18:23:527, 3.85757, 13.0117, 1,  - , 7.6189
1452411686503483647, the@35904253-2e74-442b-b6f3-8f60ada4f674, 14:18:05:806, 14:18:40:749, 1.34897, 34.9432, 0,  - , 12.0368
1502891525357445923, away%4:02:02::, 14:18:11:845, 14:18:39:995, 4.32478, 28.1501, 1,  - , 8.41931
1517594385247747428, do%2:42:02::, 14:17:59:355, 14:18:00:744, 1.83176, 1.38922, 1,  - , 6.35297
1538698962689516020, ut%1:10:00::, 14:17:59:355, 14:18:00:744, 1.84557, 1.38922, 1,  - , 4.3526
1559143987269818818, do%2:36:00::, 14:17:59:355, 14:18:00:744, 1.86172, 1.38922, 1,  - , 7.35438
1570813373529498099, 9.000000, 14:18:13:510, 14:18:42:692, 2.97589, 29.1818, 0,  - , 5.26227
1626320366229977768, are.v@979103d2-6ec1-40ad-94ac-90997c15f7f6, 14:18:12:535, 14:18:13:789, 2.57679, 1.25402, 0,  - , 7.70886
1680216128968069713, most@19ad5aa6-49a7-409a-9c2e-fa06d5b56848, 14:18:17:803, 14:18:56:877, 7.00154, 39.074, 0,  - , 5.50722
1715669325254664977, extensor%1:08:00::, 14:18:05:657, 14:18:56:877, 11.0293, 51.22, 1,  - , 21.2162
1720466348917853779, manage%2:41:02::, 14:17:59:026, 14:18:00:744, 2.41328, 1.71837, 1,  - , 6.37352
1784321050042210104, however.e@585a926d-0695-4cc8-bea5-877810171576, 14:17:59:240, 14:18:56:877, 14.3713, 57.637, 0,  - , 27.1011
1870216846309171124, do, 14:17:59:026, 14:18:56:877, 67.6276, 57.8511, 1, 300, 287.322
1902654949826551719, dichloropropene, 14:18:44:683, 14:18:46:750, 4.68766, 2.06621, 1,  - , 4.75707
1942782268902088196, Dmu@6403cb30-12ca-446a-8a48-a77b84cb4347, 14:18:12:535, 14:18:56:877, 4.95928, 44.3418, 0,  - , 5.75
1963091165040595300, withal%4:02:01::, 14:17:59:240, 14:18:12:030, 2.80322, 12.7903, 1,  - , 31.0092
1988906451665768167, their, 14:17:59:590, 14:18:56:877, 17.5401, 57.2872, 0, 2400, 4.027
1994244081237582837, and, 14:17:59:590, 14:18:54:850, 2.36108, 55.2601, 0, 19800, 17.3602
2014691792161017498, hydramethylnon, 14:18:45:195, 14:18:45:195, 4.66253, 0, 1,  - , 3.75851
2039579538807236167, 5.000000, 14:18:45:195, 14:18:56:877, 5.21341, 11.6818, 1,  - , 4.10745
2061110931109768310, diazinon, 14:18:44:140, 14:18:56:223, 4.75117, 12.0833, 1,  - , 3.75716
2100878958826593496, limbs, 14:17:59:590, 14:18:56:877, 16.9406, 57.2872, 0, 900, 2.02696
2118405488796988307, hydraulic, 14:17:59:590, 14:18:52:291, 3.65667, 52.701, 1, 300, 6.69322
2143328716067287992, adj, 14:18:25:610, 14:18:45:917, 2.15451, 20.3065, 0,  - , 4.19976
2156967644893522867, nearly%4:02:00::, 14:17:59:240, 14:18:24:562, 3.47557, 25.322, 1,  - , 38.4066
2224013504426342657, ,@295c527b-6850-4393-ba4d-99f4600a8b1d, 14:17:59:130, 14:18:56:877, 15.1145, 57.7469, 0,  - , 52.6657
2224796626014066868, ethiofencarb, 14:18:45:684, 14:18:46:497, 4.57737, 0.812336, 1,  - , 3.76069
2263783472620955547, 1.000000, 14:18:11:363, 14:18:56:877, 5.7679, 45.514, 1,  - , 6.04463
2264428418476282409, to_the_highest_degree, 14:18:12:868, 14:18:56:223, 1.74917, 43.3549, 1,  - , 6.50843
2281614486744798108, however%4:02:01::, 14:17:59:240, 14:18:43:900, 3.01321, 44.6606, 1,  - , 15.5171
2327303369434132427, move, 14:18:00:628, 14:18:11:688, 1.81492, 11.0596, 1, 600, 0.761039
2330216863870639693, _subj, 14:18:43:216, 14:18:56:877, 5.71551, 13.661, 1,  - , 5.76605
2383728019609191491, insects, 14:18:12:030, 14:18:13:016, 0.773589, 0.986069, 0, 3300, 0.00606794
2390611616569436914, 3.000000, 14:18:11:363, 14:18:38:214, 3.58243, 26.8507, 0,  - , 5.24526
2414096359491665424, behave%2:29:00::, 14:17:59:355, 14:18:00:744, 1.31607, 1.38922, 1,  - , 5.35125
2418339059135463580, instead%4:02:01::, 14:18:12:175, 14:18:56:877, 5.58212, 44.7017, 1,  - , 8.09487
2439938994874567514, Os@5a1bf62e-4f8d-448d-8159-a0adc5d07049, 14:18:12:688, 14:18:45:195, 3.86628, 32.5073, 0,  - , 4.7713
2469515225964199258, cannot, 14:17:59:026, 14:18:56:877, 107.84, 57.8511, 0, 300, 9.27441
2493461862721859238, negative, 14:18:24:844, 14:18:56:877, 5.19274, 32.0328, 1,  - , 2.00087
2531542951854501732, however, 14:17:59:026, 14:18:56:877, 144.729, 57.8511, 1, 600, 58.934
2593475611426683935, lufenuron, 14:18:44:389, 14:18:47:619, 4.70313, 3.2301, 1,  - , 4.25725
2628607470913186979, fosmethilan, 14:18:45:195, 14:18:45:195, 4.63222, 0, 1,  - , 3.75707
2635402030244951882, distantly, 14:18:00:628, 14:18:38:884, 1.533, 38.2558, 1, 600, 4.92885
2641477770125348419, bactericide, 14:18:44:389, 14:18:47:619, 4.70085, 3.2301, 1,  - , 4.25851
2799005588685928849, alachlor, 14:18:45:195, 14:18:45:195, 4.62061, 0, 1,  - , 5.25716
2858938041760586639, of@46c86e5a-287d-41d5-a8f1-36822b0a121b, 14:18:05:806, 14:18:44:140, 4.59599, 38.3341, 0,  - , 13.4386
2860607146532138253, world, 14:17:59:821, 14:18:11:168, 1.98336, 11.3473, 1, 2100, 62.0148
2884103069529025768, nearly, 14:18:02:571, 14:18:02:804, 0.619216, 0.232875, 1, 600, 19.501
2916066630404023649, most@b3cf2b46-7e7a-429b-8416-fa8d44ca894b, 14:17:59:240, 14:18:56:877, 8.84683, 57.637, 0,  - , 25.0283
2963223115773489218, E@87c87b50-919c-4153-b9ea-5b85aadd5b6e, 14:18:12:535, 14:18:56:877, 5.0479, 44.3418, 0,  - , 5.02638
2983174750717280306, in.r@845fb4ac-a08d-4d2a-a9e5-a8fb89ac22bf, 14:18:10:515, 14:18:56:877, 6.48394, 46.3615, 0,  - , 12.3753
2990585317161348689, limbs.n@06df2840-7b77-49ba-897b-d5efb07fa235, 14:18:03:056, 14:18:56:877, 11.5928, 53.8206, 0,  - , 60.4809
2998849081087418086, cannot@39726f14-8244-4ab4-a47d-776cca488ffa, 14:17:59:026, 14:18:56:877, 17.3808, 57.8511, 0,  - , 102.701
3007531489510329056, arthropods, 14:17:59:590, 14:18:56:877, 5.06225, 57.2872, 0, 1200, 2.0269
3019593057155481529, rapidly, 14:18:00:628, 14:18:10:726, 2.4446, 10.0976, 1, 600, 4.75993
3037490115354289999, hydraulic%3:01:01::, 14:18:07:209, 14:18:56:877, 5.62095, 49.6678, 1,  - , 12.4638
3056013185329419940, however%4:02:04::, 14:17:59:240, 14:18:43:900, 3.0099, 44.6606, 1,  - , 17.0172
3088733034393613042, instead%4:02:00::, 14:18:12:688, 14:18:56:877, 5.3908, 44.1891, 1,  - , 6.59189
3111872955840072924, muscles, 14:17:59:590, 14:18:56:877, 9.85922, 57.2872, 0, 300, 1.36025
3112823554258211521, arthropods@f9410d5d-88d6-48d4-8873-7c320bcc65e9, 14:18:03:617, 14:18:56:223, 4.41817, 52.6062, 0,  - , 29.0808
3141829602761410786, .@ea6746bf-17d5-4b2d-a477-dc8e6e96a8b6, 14:18:05:242, 14:18:56:877, 5.61634, 51.6354, 0,  - , 15.213
3161257514747386962, today@f3349d6e-984f-4359-8641-7fb12f96486b, 14:18:12:323, 14:18:12:323, 4.16525, 0, 0,  - , 6.52182
3190967192788588617, perform%2:41:00::, 14:17:59:355, 14:18:00:744, 1.34901, 1.38922, 1,  - , 7.85388
3198522095430569016, by, 14:17:59:590, 14:18:52:832, 3.42233, 53.2425, 1, 3600, 15.6096
3232521488727240411, the, 14:17:59:821, 14:18:35:999, 3.1135, 36.1784, 0, 31500, 18.0262
3277292909391632672, bash%1:11:01::, 14:17:59:355, 14:18:00:744, 1.48512, 1.38922, 1,  - , 7.35277
3291950834808927078, related, 14:18:00:628, 14:18:10:726, 3.93173, 10.0976, 1, 2400, 5.67669
3293997036746300231, $interp, 14:18:53:607, 14:18:56:877, 5.69824, 3.27022, 1,  - , 1.83433
3304298839634554897, get_along%2:42:00::, 14:17:59:355, 14:18:00:744, 1.41773, 1.38922, 1,  - , 6.85268
3308460076965682022, LEFT-WALL@sentence@b694d439-f9ba-46b5-90b8-96daf4d80124_parse_0, 14:18:05:101, 14:18:39:995, 3.29812, 34.8942, 0,  - , 14.9376
3343555454905260431, 2.000000, 14:18:44:389, 14:18:45:917, 2.13896, 1.52791, 1,  - , 4.20018
3360820728462565965, Wd, 14:18:12:868, 14:18:56:877, 6.8033, 44.0085, 1,  - , 7.43761
3441283912302789673, cockroaches.n@54d274cc-83f4-4a15-a395-c17764618306, 14:18:07:209, 14:18:55:151, 4.68231, 47.9423, 0,  - , 5.34428
3448571266500972573, 8.000000, 14:18:45:437, 14:18:56:877, 5.19975, 11.4398, 1,  - , 3.668
3467261778595980833, do%1:11:00::, 14:17:59:026, 14:18:00:744, 1.47747, 1.71838, 1,  - , 5.92342
3480377845654329160, nematocide, 14:18:44:140, 14:18:56:223, 4.74485, 12.0833, 1,  - , 4.25725
3495584772683644408, near, 14:18:02:571, 14:18:12:688, 0.716724, 10.1168, 1,  - , 26.4928
