TOTAL_STIMULUS_REC: 709
NLP_parse_percentage_in_AF: 1.59946e-37
Logged_at: 17:00:00:000
Prev_topic_percentage_in_af: 0
Current_topic_percentage_in_af: 1.4013e-45
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
2933692784132281457, .@0191d830-8afb-4bda-8b73-ec9f16f4f572, 14:26:43:210, 14:27:35:478, 6.59394, 52.268, 0,  - , 5.83975
3007531489510329056, arthropods, 14:26:38:041, 14:27:35:478, 8.05504, 57.4368, 0, 1200, 2.68928
3019593057155481529, rapidly, 14:26:39:069, 14:26:50:377, 2.65255, 11.3081, 1, 600, 12.4257
3037490115354289999, hydraulic%3:01:01::, 14:26:42:680, 14:27:35:478, 10.109, 52.7979, 1,  - , 21.7974
3056013185329419940, however%4:02:04::, 14:26:37:721, 14:27:34:386, 4.85014, 56.6653, 1,  - , 16.8612
3088733034393613042, instead%4:02:00::, 14:26:43:589, 14:27:35:478, 5.24798, 51.8891, 1,  - , 19.5397
3111872955840072924, muscles, 14:26:38:041, 14:27:35:478, 13.3179, 57.4368, 0, 300, 1.35595
3134026894192788257, .@9dc20606-ef43-4d84-ae9c-a320c1288dd2, 14:26:43:210, 14:27:35:478, 10.6619, 52.268, 0,  - , 5.83975
3198522095430569016, by, 14:26:38:041, 14:27:22:375, 4.52061, 44.3338, 1, 3600, 17.6059
3232521488727240411, the, 14:26:38:266, 14:27:12:195, 2.45861, 33.9294, 0, 31500, 20.3475
3291950834808927078, related, 14:26:39:069, 14:26:51:468, 2.49062, 12.3988, 1, 2400, 7.0088
3293997036746300231, $interp, 14:27:10:175, 14:27:35:478, 6.83648, 25.3026, 1,  - , 5.96943
3343555454905260431, 2.000000, 14:26:38:380, 14:27:35:478, 5.56296, 57.0979, 0,  - , 3.45664
3360432383054880939, Xd@021ea3ff-cb0d-417e-9bab-f8c37e19c6fc, 14:26:38:494, 14:27:35:478, 7.12948, 56.9839, 0,  - , 5.62613
3360820728462565965, Wd, 14:26:38:380, 14:27:32:581, 3.19743, 54.2011, 1,  - , 7.1256
3363764031351783784, arthropods@256c523d-3041-4bb2-ac9c-240318c4b1a7, 14:26:41:673, 14:27:35:478, 5.45244, 53.8048, 0,  - , 35.9288
3448571266500972573, 8.000000, 14:26:38:380, 14:27:19:560, 4.44434, 41.1799, 0,  - , 4.12156
3495584772683644408, near, 14:26:39:979, 14:26:41:030, 0.353097, 1.0519, 1,  - , 47.9772
3495849701087578051, to, 14:26:39:412, 14:26:51:041, 2.9994, 11.6295, 1, 7500, 0.00677796
3515783679539011126, punctuation, 14:26:38:380, 14:27:35:478, 12.7449, 57.0979, 0,  - , 8.46766
3559298718659476496, have, 14:26:38:041, 14:27:35:478, 5.47469, 57.4368, 1, 5100, 251.352
3560807893772195447, most%4:02:02::, 14:26:37:721, 14:27:12:785, 2.05104, 35.0639, 1,  - , 54.1912
3568058832675211599, .@24d6a291-db82-4f3e-bcf1-c6e71f76d764, 14:26:43:210, 14:27:35:478, 7.66241, 52.268, 0,  - , 5.83975
3597614663507423337, past%4:02:00::, 14:26:44:693, 14:27:17:257, 3.14179, 32.5643, 1,  - , 9.83398
3613187643407098706, LEFT-WALL@sentence@dab34aff-bbf6-48f0-83e0-96fae6a2a353_parse_0, 14:27:17:742, 14:27:33:888, 4.49063, 16.1461, 1,  - , 4.40395
3708867196929935437, ,@21da6645-b42e-40db-9f21-92be1432c197, 14:26:55:273, 14:27:18:692, 4.20281, 23.4194, 0,  - , 6.05637
