TOTAL_STIMULUS_REC: 427
NLP_parse_percentage_in_AF: 1.59946e-37
Logged_at: 17:00:00:000
Atom(uuid), Atom(name), EnteredAt, LastSeenAt, STI, DurationInAF, IsNLPParseOutput, DirectSTI, GainFromSpreading
5921117367588383240, LEFT-WALL@sentence@59147f4b-953b-4471-b80f-9edcf1a55098_parse_0, 14:26:42:554, 14:27:09:430, 8.43701, 26.876, 0,  - , 15.5223
5953712178860764831, often, 14:26:38:494, 14:26:51:228, 2.75881, 12.7339, 1, 1200, 29.5896
6024768951085688936, _obj, 14:26:38:380, 14:26:38:722, 2.92032, 0.342461, 1,  - , 2.4544
6032309770006805864, most@9b41b4bb-d84a-4846-bb44-f5f579ec0467, 14:27:00:428, 14:27:00:826, 3.91218, 0.398189, 0,  - , 3.25737
6087008949218072492, do.v@7f666d7b-302d-4a6c-a4c2-262ddfa93ac8, 14:26:37:721, 14:27:09:430, 13.7271, 31.7093, 0,  - , 34.2761
6132668435154942736, than.e@ad507c9f-cb26-4808-acd4-4730f8f5f9e2, 14:26:51:041, 14:27:00:218, 3.20312, 9.17724, 0,  - , 5.00727
6136692258832974595, limbs.n@a852037e-53ef-4405-91c8-42c4ca26cd24, 14:27:06:295, 14:27:06:857, 4.63919, 0.561894, 0,  - , 4.98295
6146801735994868492, them@d2a27c46-b14d-432e-84e5-445658a46d1b, 14:26:43:337, 14:27:09:430, 6.0264, 26.0937, 0,  - , 7.66804
6169670500756602088, have.v@e3c55c1e-bbca-45a2-a46e-3158f9ed926c, 14:26:51:360, 14:27:01:026, 2.15859, 9.66523, 0,  - , 14.0838
6184872460406546124, alternatively%4:02:00::, 14:26:43:710, 14:27:09:430, 12.9422, 25.7207, 1,  - , 14.5303
6209094282639916959, Wd@e166a7bd-9a0e-4447-8a63-4a7a7e473f6c, 14:26:38:380, 14:27:06:857, 4.5991, 28.4772, 0,  - , 4.70556
6233005954503164025, centipedes.n@a4954a0e-18b5-47cf-9246-441d7edc8a0a, 14:27:01:026, 14:27:02:751, 4.21825, 1.72528, 0,  - , 4.94575
6300604344193578467, from, 14:26:39:069, 14:27:02:473, 4.10121, 23.4032, 0, 1200, 1.08942
6316135748295456921, still%4:02:04::, 14:26:37:721, 14:26:59:993, 3.70314, 22.2722, 1,  - , 44.3529
6341232788339740924, Xp@b262c2c5-8da4-4389-a676-85ce5ccdf07d, 14:26:38:380, 14:27:06:857, 4.62447, 28.4772, 0,  - , 4.67544
6360386862120740025, sentence@e1a0b108-40d4-4a30-8115-c8a2ca5fa6e5_parse_0, 14:26:38:266, 14:27:09:430, 10.5286, 31.1643, 0,  - , 20.1285
6361172990434143106, this, 14:26:37:512, 14:27:09:430, 27.943, 31.9181, 0, 600, 53.9948
6393928184937095767, no%4:02:00::, 14:26:50:559, 14:26:59:993, 2.33034, 9.43428, 1,  - , 7.10627
6433147175016583625, aside%4:02:03::, 14:26:44:693, 14:27:04:912, 4.31729, 20.2191, 1,  - , 8.83082
6456629084760903755, ,@d6939b25-852b-4766-9fd8-f74e6932fe7e, 14:26:55:273, 14:27:09:430, 8.10027, 14.1576, 0,  - , 5.38671
